kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-991479,2025-09-30T00:00:00,Startup Growth Forecasting,Julia,CMP-002,Anthropic,Japan,25,365,881,0.214,25.92,0.141,-6.51,14.56,91.98,25.0,low,"Analysts note that julia usage patterns on Sep 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991479
KGL-991480,2025-05-26T00:00:00,Startup Growth Forecasting,Oracle Database,CMP-011,Snowflake,United States,29,442,1164,0.176,38.69,-0.382,2.94,5.41,54.33,52.52,low,"Snowflake teams are discussing how oracle database is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991480
KGL-991481,2026-03-07T00:00:00,GPU Cost Forecasting,Generative AI,CMP-003,Google DeepMind,Singapore,51,704,1943,0.194,64.87,0.061,-3.1,9.14,90.85,79.22,low,"Analysts note that generative ai usage patterns on Mar 07, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991481
KGL-991482,2025-07-04T00:00:00,GPU Cost Forecasting,Go,CMP-042,JetBrains,France,44,590,1610,0.205,42.65,0.008,1.55,7.48,86.9,28.46,low,"Analysts note that go usage patterns on Jul 04, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991482
KGL-991483,2026-01-25T00:00:00,Agent Reasoning Benchmark,Lua,CMP-005,Meta AI,Singapore,13,122,522,0.1,13.48,0.063,-21.98,18.58,67.15,25.0,low,"Meta AI teams are discussing how lua is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991483
KGL-991484,2026-02-05T00:00:00,Open Model Eval,JavaScript,CMP-055,OpenJS Foundation,United Kingdom,64,890,2506,0.151,81.32,-0.064,1.4,6.05,69.75,72.62,low,"Analysts note that javascript usage patterns on Feb 05, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991484
KGL-991485,2026-02-10T00:00:00,GPU Cost Forecasting,HTML5,CMP-002,Anthropic,Germany,42,622,1507,0.206,46.85,-0.054,2.18,2.82,62.13,52.52,low,"Analysts note that html5 usage patterns on Feb 10, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991485
KGL-991486,2025-02-23T00:00:00,Startup Growth Forecasting,Polars,CMP-026,Confluent,United Kingdom,3,60,33,0.218,19.03,-0.135,-2.98,12.37,90.43,25.0,low,"Analysts note that polars usage patterns on Feb 23, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991486
KGL-991487,2026-03-15T00:00:00,GPU Cost Forecasting,Ruby,CMP-063,LegacyLift Consulting,Germany,13,157,413,0.212,14.3,-0.074,-16.07,18.57,48.14,12.42,low,"Analysts note that ruby usage patterns on Mar 15, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991487
KGL-991488,2025-01-25T00:00:00,Startup Growth Forecasting,SQL,CMP-004,NVIDIA,China,49,639,1760,0.131,58.69,0.09,-0.23,3.89,64.2,57.68,low,"Analysts note that sql usage patterns on Jan 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991488
KGL-991489,2025-09-03T00:00:00,Startup Growth Forecasting,COBOL,CMP-004,NVIDIA,Japan,2,10,20,0.177,11.3,-0.356,35.4,17.69,45.99,9.9,low,"Analysts note that cobol usage patterns on Sep 03, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991489
KGL-991490,2025-07-21T00:00:00,Open Model Eval,Go,CMP-042,JetBrains,China,21,350,959,0.218,42.21,0.268,3.63,8.51,88.03,33.59,low,"Analysts note that go usage patterns on Jul 21, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991490
KGL-991491,2025-11-05T00:00:00,Agent Reasoning Benchmark,Oracle Database,CMP-009,Scale AI,Japan,35,477,1200,0.178,36.18,0.167,3.02,5.26,57.36,48.32,low,"Analysts note that oracle database usage patterns on Nov 05, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991491
KGL-991492,2025-05-01T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-018,Mistral AI,Canada,26,389,952,0.178,27.43,0.124,9.61,9.91,82.45,57.2,low,"Mistral AI teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991492
KGL-991493,2025-08-01T00:00:00,Cyber Incident Detection,MySQL,CMP-025,MongoDB,France,26,354,956,0.154,41.49,-0.074,-1.39,4.18,63.88,61.1,low,"Analysts note that mysql usage patterns on Aug 01, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991493
KGL-991494,2025-11-15T00:00:00,Cyber Incident Detection,TypeScript,CMP-006,Microsoft,France,51,750,1989,0.164,65.88,0.554,0.43,5.16,71.82,68.18,low,"Developers are comparing tooling choices around typescript as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991494
KGL-991495,2025-12-05T00:00:00,Open Model Eval,LangChain,CMP-001,OpenAI,France,54,811,2089,0.143,46.7,0.027,-2.76,13.6,87.32,29.49,low,"Developers are comparing tooling choices around langchain as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991495
KGL-991496,2025-10-14T00:00:00,Agent Reasoning Benchmark,Bash,CMP-002,Anthropic,India,18,296,785,0.131,37.89,0.214,-3.18,4.17,62.48,50.24,low,"Anthropic teams are discussing how bash is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991496
KGL-991497,2026-01-30T00:00:00,GPU Cost Forecasting,R,CMP-002,Anthropic,China,24,291,931,0.172,34.53,0.024,-11.29,15.58,74.85,40.58,low,"Anthropic teams are discussing how r is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991497
KGL-991498,2026-01-23T00:00:00,Agent Reasoning Benchmark,PyTorch,CMP-007,Hugging Face,Canada,42,560,1520,0.204,45.04,0.187,-4.28,10.59,74.11,50.35,low,"Developers are comparing tooling choices around pytorch as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991498
KGL-991499,2026-04-03T00:00:00,Cyber Incident Detection,Firebase,CMP-044,Google,France,24,325,1032,0.208,35.94,0.19,1.77,6.54,64.29,49.52,low,"Analysts note that firebase usage patterns on Apr 03, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991499
KGL-991500,2025-06-29T00:00:00,Agent Reasoning Benchmark,CSS3,CMP-003,Google DeepMind,India,43,613,1674,0.234,43.06,0.217,2.24,5.22,63.8,62.85,low,"Developers are comparing tooling choices around css3 as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991500
KGL-991501,2025-07-07T00:00:00,Agent Reasoning Benchmark,Redis,CMP-038,VectorNest,Singapore,42,600,1526,0.168,40.43,-0.289,4.1,7.67,67.66,42.63,low,"VectorNest teams are discussing how redis is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991501
KGL-991502,2025-01-18T00:00:00,Agent Reasoning Benchmark,C++,CMP-063,LegacyLift Consulting,United States,45,642,1686,0.171,44.16,0.205,3.04,7.07,64.01,52.46,low,"Developers are comparing tooling choices around c++ as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991502
KGL-991503,2025-10-25T00:00:00,Startup Growth Forecasting,SQL,CMP-004,NVIDIA,Singapore,53,814,1998,0.232,58.7,-0.005,2.21,5.89,58.13,59.17,low,"Analysts note that sql usage patterns on Oct 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991503
KGL-991504,2025-12-31T00:00:00,Agent Reasoning Benchmark,Java,CMP-045,Oracle,Singapore,63,874,2406,0.202,63.95,0.033,-0.41,5.96,53.61,76.86,low,"Analysts note that java usage patterns on Dec 31, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991504
KGL-991505,2025-08-05T00:00:00,Startup Growth Forecasting,ClickHouse,CMP-011,Snowflake,United States,38,515,1422,0.198,35.67,0.212,12.32,16.49,83.99,25.0,low,"Snowflake teams are discussing how clickhouse is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991505
KGL-991506,2025-09-24T00:00:00,Cyber Incident Detection,Supabase,CMP-009,Scale AI,India,32,406,1321,0.19,31.78,-0.088,0.39,8.91,90.15,25.0,low,"Analysts note that supabase usage patterns on Sep 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991506
KGL-991507,2025-12-06T00:00:00,Startup Growth Forecasting,Kotlin,CMP-004,NVIDIA,Japan,25,370,936,0.14,38.25,0.078,-2.33,8.23,70.26,38.76,low,"Analysts note that kotlin usage patterns on Dec 06, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991507
KGL-991508,2025-08-18T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-004,NVIDIA,China,22,305,886,0.175,26.97,0.212,0.01,6.47,88.54,56.28,low,"NVIDIA teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991508
KGL-991509,2025-05-31T00:00:00,Cyber Incident Detection,Enterprise AI,CMP-003,Google DeepMind,Canada,67,909,2587,0.195,70.13,0.489,3.29,6.1,87.42,80.88,low,"Google DeepMind teams are discussing how enterprise ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/991509
